/Graph
Time (s),Data (Meters),Data0 (Meters),Data1 (Meters)
1.550,+4.251e-01,+1.000e+00,-2.252e+00
1.560,+4.251e-01,+1.000e+00,-2.252e+00
1.570,+4.170e-01,+1.000e+00,-2.265e+00
1.580,+4.071e-01,+1.000e+00,-2.269e+00
1.590,+4.040e-01,+1.000e+00,-2.285e+00
1.600,+3.940e-01,+1.000e+00,-2.288e+00
1.610,+3.995e-01,+1.000e+00,-2.291e+00
1.620,+3.895e-01,+1.000e+00,-2.294e+00
1.630,+3.853e-01,+1.000e+00,-2.310e+00
1.640,+3.853e-01,+1.000e+00,-2.310e+00
1.650,+3.804e-01,+1.000e+00,-2.316e+00
1.660,+3.754e-01,+1.000e+00,-2.321e+00
1.670,+3.703e-01,+1.000e+00,-2.327e+00
1.680,+3.703e-01,+1.000e+00,-2.327e+00
1.690,+3.599e-01,+1.000e+00,-2.339e+00
1.700,+3.545e-01,+1.000e+00,-2.344e+00
1.710,+3.435e-01,+1.000e+00,-2.355e+00
1.720,+3.379e-01,+1.000e+00,-2.361e+00
1.730,+3.322e-01,+1.000e+00,-2.366e+00
1.740,+3.264e-01,+1.000e+00,-2.371e+00
1.750,+3.264e-01,+1.000e+00,-2.371e+00
1.760,+3.146e-01,+1.000e+00,-2.381e+00
1.770,+3.146e-01,+1.000e+00,-2.381e+00
1.780,+3.024e-01,+1.000e+00,-2.391e+00
1.790,+3.024e-01,+1.000e+00,-2.391e+00
1.800,+2.900e-01,+1.000e+00,-2.400e+00
1.810,+2.799e-01,+1.000e+00,-2.402e+00
1.820,+2.837e-01,+1.000e+00,-2.405e+00
1.830,+2.773e-01,+1.000e+00,-2.409e+00
1.840,+2.708e-01,+1.000e+00,-2.413e+00
1.850,+2.708e-01,+1.000e+00,-2.413e+00
1.860,+2.577e-01,+1.000e+00,-2.422e+00
1.870,+2.511e-01,+1.000e+00,-2.426e+00
1.880,+2.411e-01,+1.000e+00,-2.427e+00
1.890,+2.307e-01,+1.000e+00,-2.437e+00
1.900,+2.209e-01,+1.000e+00,-2.439e+00
1.910,+2.238e-01,+1.000e+00,-2.441e+00
1.920,+2.140e-01,+1.000e+00,-2.442e+00
1.930,+2.028e-01,+1.000e+00,-2.451e+00
1.940,+2.028e-01,+1.000e+00,-2.451e+00
1.950,+1.957e-01,+1.000e+00,-2.454e+00
1.960,+1.886e-01,+1.000e+00,-2.457e+00
1.970,+1.814e-01,+1.000e+00,-2.460e+00
1.980,+1.669e-01,+1.000e+00,-2.465e+00
1.990,+1.595e-01,+1.000e+00,-2.468e+00
2.000,+1.502e-01,+1.000e+00,-2.469e+00
2.010,+1.522e-01,+1.000e+00,-2.470e+00
2.020,+1.429e-01,+1.000e+00,-2.471e+00
2.030,+1.298e-01,+1.000e+00,-2.477e+00
2.040,+1.208e-01,+1.000e+00,-2.478e+00
2.050,+1.223e-01,+1.000e+00,-2.479e+00
2.060,+1.133e-01,+1.000e+00,-2.480e+00
2.070,+9.964e-02,+1.000e+00,-2.484e+00
2.080,+9.964e-02,+1.000e+00,-2.484e+00
2.090,+9.203e-02,+1.000e+00,-2.486e+00
2.100,+8.330e-02,+1.000e+00,-2.486e+00
2.110,+8.439e-02,+1.000e+00,-2.487e+00
2.120,+6.905e-02,+1.000e+00,-2.489e+00
2.130,+6.905e-02,+1.000e+00,-2.489e+00
2.140,+5.365e-02,+1.000e+00,-2.491e+00
2.150,+4.592e-02,+1.000e+00,-2.492e+00
2.160,+3.045e-02,+1.000e+00,-2.493e+00
2.170,+2.269e-02,+1.000e+00,-2.494e+00
2.180,+1.494e-02,+1.000e+00,-2.494e+00
2.190,+7.175e-03,+1.000e+00,-2.494e+00
2.200,+7.175e-03,+1.000e+00,-2.494e+00
2.210,-8.350e-03,+1.000e+00,-2.494e+00
2.220,-8.350e-03,+1.000e+00,-2.494e+00
2.230,-2.387e-02,+1.000e+00,-2.494e+00
2.240,-2.387e-02,+1.000e+00,-2.494e+00
2.250,-3.936e-02,+1.000e+00,-2.493e+00
2.260,-3.936e-02,+1.000e+00,-2.493e+00
2.270,-5.482e-02,+1.000e+00,-2.491e+00
2.280,-5.482e-02,+1.000e+00,-2.491e+00
2.290,-7.022e-02,+1.000e+00,-2.489e+00
2.300,-7.022e-02,+1.000e+00,-2.489e+00
2.310,-8.555e-02,+1.000e+00,-2.487e+00
2.320,-8.555e-02,+1.000e+00,-2.487e+00
2.330,-1.008e-01,+1.000e+00,-2.484e+00
2.340,-1.008e-01,+1.000e+00,-2.484e+00
2.350,-1.159e-01,+1.000e+00,-2.481e+00
2.360,-1.159e-01,+1.000e+00,-2.481e+00
2.370,-1.310e-01,+1.000e+00,-2.477e+00
2.380,-1.370e-01,+1.000e+00,-2.476e+00
2.390,-1.384e-01,+1.000e+00,-2.475e+00
2.400,-1.444e-01,+1.000e+00,-2.474e+00
2.410,-1.606e-01,+1.000e+00,-2.468e+00
2.420,-1.663e-01,+1.000e+00,-2.467e+00
2.430,-1.680e-01,+1.000e+00,-2.465e+00
2.440,-1.735e-01,+1.000e+00,-2.464e+00
2.450,-1.897e-01,+1.000e+00,-2.456e+00
2.460,-1.968e-01,+1.000e+00,-2.453e+00
2.470,-2.039e-01,+1.000e+00,-2.450e+00
2.480,-2.039e-01,+1.000e+00,-2.450e+00
2.490,-2.179e-01,+1.000e+00,-2.444e+00
2.500,-2.179e-01,+1.000e+00,-2.444e+00
2.510,-2.318e-01,+1.000e+00,-2.437e+00
2.520,-2.318e-01,+1.000e+00,-2.437e+00
2.530,-2.454e-01,+1.000e+00,-2.429e+00
2.540,-2.454e-01,+1.000e+00,-2.429e+00
2.550,-2.587e-01,+1.000e+00,-2.421e+00
2.560,-2.587e-01,+1.000e+00,-2.421e+00
2.570,-2.718e-01,+1.000e+00,-2.413e+00
2.580,-2.718e-01,+1.000e+00,-2.413e+00
2.590,-2.847e-01,+1.000e+00,-2.404e+00
2.600,-2.847e-01,+1.000e+00,-2.404e+00
2.610,-2.972e-01,+1.000e+00,-2.395e+00
2.620,-2.972e-01,+1.000e+00,-2.395e+00
2.630,-3.095e-01,+1.000e+00,-2.385e+00
2.640,-3.095e-01,+1.000e+00,-2.385e+00
2.650,-3.214e-01,+1.000e+00,-2.376e+00
2.660,-3.214e-01,+1.000e+00,-2.376e+00
2.670,-3.273e-01,+1.000e+00,-2.370e+00
2.680,-3.304e-01,+1.000e+00,-2.370e+00
2.690,-3.443e-01,+1.000e+00,-2.355e+00
2.700,-3.443e-01,+1.000e+00,-2.355e+00
2.710,-3.499e-01,+1.000e+00,-2.349e+00
2.720,-3.526e-01,+1.000e+00,-2.348e+00
2.730,-3.553e-01,+1.000e+00,-2.344e+00
2.740,-3.659e-01,+1.000e+00,-2.332e+00
2.750,-3.659e-01,+1.000e+00,-2.332e+00
2.760,-3.762e-01,+1.000e+00,-2.321e+00
2.770,-3.806e-01,+1.000e+00,-2.319e+00
2.780,-3.861e-01,+1.000e+00,-2.309e+00
2.790,-3.882e-01,+1.000e+00,-2.308e+00
2.800,-4.002e-01,+1.000e+00,-2.290e+00
2.810,-4.002e-01,+1.000e+00,-2.290e+00
2.820,-4.047e-01,+1.000e+00,-2.284e+00
2.830,-4.091e-01,+1.000e+00,-2.277e+00
2.840,-4.134e-01,+1.000e+00,-2.271e+00
2.850,-4.134e-01,+1.000e+00,-2.271e+00
2.860,-4.217e-01,+1.000e+00,-2.258e+00
2.870,-4.257e-01,+1.000e+00,-2.251e+00
2.880,-4.334e-01,+1.000e+00,-2.238e+00
2.890,-4.345e-01,+1.000e+00,-2.237e+00
2.900,-4.370e-01,+1.000e+00,-2.231e+00
2.910,-4.406e-01,+1.000e+00,-2.224e+00
2.920,-4.474e-01,+1.000e+00,-2.210e+00
2.930,-4.483e-01,+1.000e+00,-2.210e+00
2.940,-4.507e-01,+1.000e+00,-2.203e+00
2.950,-4.514e-01,+1.000e+00,-2.203e+00
2.960,-4.597e-01,+1.000e+00,-2.181e+00
2.970,-4.597e-01,+1.000e+00,-2.181e+00
2.980,-4.625e-01,+1.000e+00,-2.174e+00
2.990,-4.652e-01,+1.000e+00,-2.167e+00
3.000,-4.702e-01,+1.000e+00,-2.152e+00
3.010,-4.726e-01,+1.000e+00,-2.145e+00
3.020,-4.726e-01,+1.000e+00,-2.145e+00
3.030,-4.769e-01,+1.000e+00,-2.130e+00
3.040,-4.769e-01,+1.000e+00,-2.130e+00
3.050,-4.807e-01,+1.000e+00,-2.115e+00
3.060,-4.807e-01,+1.000e+00,-2.115e+00
3.070,-4.841e-01,+1.000e+00,-2.100e+00
3.080,-4.841e-01,+1.000e+00,-2.100e+00
3.090,-4.870e-01,+1.000e+00,-2.084e+00
3.100,-4.870e-01,+1.000e+00,-2.084e+00
3.110,-4.894e-01,+1.000e+00,-2.069e+00
3.120,-4.894e-01,+1.000e+00,-2.069e+00
3.130,-4.913e-01,+1.000e+00,-2.054e+00
3.140,-4.921e-01,+1.000e+00,-2.046e+00
3.150,-4.928e-01,+1.000e+00,-2.038e+00
3.160,-4.928e-01,+1.000e+00,-2.038e+00
3.170,-4.937e-01,+1.000e+00,-2.023e+00
3.180,-4.937e-01,+1.000e+00,-2.023e+00
3.190,-4.942e-01,+1.000e+00,-2.007e+00
3.200,-4.942e-01,+1.000e+00,-2.007e+00
3.210,-4.942e-01,+1.000e+00,-1.992e+00
3.220,-4.942e-01,+1.000e+00,-1.992e+00
3.230,-4.942e-01,+1.000e+00,-1.992e+00
3.240,-4.937e-01,+1.000e+00,-1.976e+00
3.250,-4.927e-01,+1.000e+00,-1.961e+00
3.260,-4.927e-01,+1.000e+00,-1.961e+00
3.270,-4.912e-01,+1.000e+00,-1.945e+00
3.280,-4.912e-01,+1.000e+00,-1.945e+00
3.290,-4.912e-01,+1.000e+00,-1.945e+00
3.300,-4.893e-01,+1.000e+00,-1.930e+00
3.310,-4.875e-01,+1.000e+00,-1.931e+00
3.320,-4.881e-01,+1.000e+00,-1.922e+00
3.330,-4.854e-01,+1.000e+00,-1.907e+00
3.340,-4.854e-01,+1.000e+00,-1.907e+00
3.350,-4.823e-01,+1.000e+00,-1.892e+00
3.360,-4.786e-01,+1.000e+00,-1.876e+00
3.370,-4.786e-01,+1.000e+00,-1.876e+00
3.380,-4.745e-01,+1.000e+00,-1.861e+00
3.390,-4.723e-01,+1.000e+00,-1.854e+00
3.400,-4.723e-01,+1.000e+00,-1.854e+00
3.410,-4.675e-01,+1.000e+00,-1.839e+00
3.420,-4.675e-01,+1.000e+00,-1.839e+00
3.430,-4.675e-01,+1.000e+00,-1.839e+00
3.440,-4.622e-01,+1.000e+00,-1.825e+00
3.450,-4.594e-01,+1.000e+00,-1.817e+00
3.460,-4.539e-01,+1.000e+00,-1.820e+00
3.470,-4.535e-01,+1.000e+00,-1.803e+00
3.480,-4.507e-01,+1.000e+00,-1.805e+00
3.490,-4.437e-01,+1.000e+00,-1.782e+00
3.500,-4.403e-01,+1.000e+00,-1.775e+00
3.510,-4.367e-01,+1.000e+00,-1.768e+00
3.520,-4.367e-01,+1.000e+00,-1.768e+00
3.530,-4.292e-01,+1.000e+00,-1.754e+00
3.540,-4.292e-01,+1.000e+00,-1.754e+00
3.550,-4.213e-01,+1.000e+00,-1.741e+00
3.560,-4.213e-01,+1.000e+00,-1.741e+00
3.570,-4.213e-01,+1.000e+00,-1.741e+00
3.580,-4.130e-01,+1.000e+00,-1.728e+00
3.590,-4.094e-01,+1.000e+00,-1.730e+00
3.600,-4.086e-01,+1.000e+00,-1.722e+00
3.610,-3.997e-01,+1.000e+00,-1.709e+00
3.620,-3.904e-01,+1.000e+00,-1.696e+00
3.630,-3.856e-01,+1.000e+00,-1.690e+00
3.640,-3.856e-01,+1.000e+00,-1.690e+00
3.650,-3.757e-01,+1.000e+00,-1.678e+00
3.660,-3.757e-01,+1.000e+00,-1.678e+00
3.670,-3.757e-01,+1.000e+00,-1.678e+00
3.680,-3.654e-01,+1.000e+00,-1.667e+00
3.690,-3.610e-01,+1.000e+00,-1.669e+00
3.700,-3.494e-01,+1.000e+00,-1.650e+00
3.710,-3.494e-01,+1.000e+00,-1.650e+00
3.720,-3.438e-01,+1.000e+00,-1.644e+00
3.730,-3.382e-01,+1.000e+00,-1.639e+00
3.740,-3.325e-01,+1.000e+00,-1.634e+00
3.750,-3.325e-01,+1.000e+00,-1.634e+00
3.760,-3.209e-01,+1.000e+00,-1.623e+00
3.770,-3.106e-01,+1.000e+00,-1.629e+00
3.780,-3.089e-01,+1.000e+00,-1.614e+00
3.790,-3.036e-01,+1.000e+00,-1.616e+00
3.800,-3.028e-01,+1.000e+00,-1.609e+00
3.810,-2.904e-01,+1.000e+00,-1.599e+00
3.820,-2.777e-01,+1.000e+00,-1.590e+00
3.830,-2.713e-01,+1.000e+00,-1.586e+00
3.840,-2.647e-01,+1.000e+00,-1.582e+00
3.850,-2.647e-01,+1.000e+00,-1.582e+00
3.860,-2.515e-01,+1.000e+00,-1.574e+00
3.870,-2.515e-01,+1.000e+00,-1.574e+00
3.880,-2.391e-01,+1.000e+00,-1.579e+00
3.890,-2.380e-01,+1.000e+00,-1.566e+00
3.900,-2.317e-01,+1.000e+00,-1.569e+00
3.910,-2.174e-01,+1.000e+00,-1.555e+00
3.920,-2.174e-01,+1.000e+00,-1.555e+00
3.930,-2.104e-01,+1.000e+00,-1.552e+00
3.940,-2.033e-01,+1.000e+00,-1.549e+00
3.950,-1.965e-01,+1.000e+00,-1.551e+00
3.960,-1.819e-01,+1.000e+00,-1.540e+00
3.970,-1.748e-01,+1.000e+00,-1.542e+00
3.980,-1.746e-01,+1.000e+00,-1.537e+00
3.990,-1.674e-01,+1.000e+00,-1.539e+00
4.000,-1.527e-01,+1.000e+00,-1.529e+00
4.010,-1.527e-01,+1.000e+00,-1.529e+00
4.020,-1.452e-01,+1.000e+00,-1.527e+00
4.030,-1.377e-01,+1.000e+00,-1.529e+00
4.040,-1.378e-01,+1.000e+00,-1.525e+00
4.050,-1.228e-01,+1.000e+00,-1.520e+00
4.060,-1.077e-01,+1.000e+00,-1.517e+00
4.070,-9.986e-02,+1.000e+00,-1.518e+00
4.080,-1.001e-01,+1.000e+00,-1.515e+00
4.090,-9.222e-02,+1.000e+00,-1.517e+00
4.100,-7.716e-02,+1.000e+00,-1.511e+00
4.110,-7.716e-02,+1.000e+00,-1.511e+00
4.120,-6.947e-02,+1.000e+00,-1.510e+00
4.130,-6.947e-02,+1.000e+00,-1.510e+00
4.140,-6.947e-02,+1.000e+00,-1.510e+00

